41.21907693525561, 32.660044016065065
41.22265999818563, 32.66279059817644
41.21426692951615, 32.65197593166376
41.216752681321005, 32.64785605849669
41.20580820932024, 32.65759784191674
41.21636529759784, 32.659357371081846
41.21243304426529, 32.655362741361394
41.20841508964823, 32.65738363344428
41.20990827723626, 32.655958182717086
41.21848665838716, 32.66416805704746
41.21704795782189, 32.66422218805145
41.21786232056136, 32.667560268813055
41.206283844663666, 32.65965713713359
41.21613857416918, 32.66135324297583
41.218730962940455, 32.66756026891402
41.21660561837982, 32.659217699706495
41.21713019796788, 32.65806971422245
41.21573399992207, 32.65724359386717
41.21361472663, 32.655246846196555
41.209400016340474, 32.65657305665643
41.207499575054555, 32.65669936238813
41.21391334314568, 32.65489499446797
41.215345326139726, 32.64844437891929
41.21867066330502, 32.64770458802791
41.21958679795028, 32.6600374430976
41.22844861430437, 32.662664307020876
41.22559937226287, 32.65877321202882
41.21923126469115, 32.651262643469714
41.218192679334294, 32.64863773766746
41.2180548357643, 32.66580440779934
